0,179.68,160.93
1,179.68,160.93
3,179.33,160.93
5,179.33,160.93
6,179.33,160.93
8,179.68,160.93
9,179.68,160.93
11,179.68,160.93
13,179.68,160.93
14,179.68,160.93
16,179.68,160.93
18,179.68,160.93
19,179.68,160.93
21,179.68,160.71
23,179.68,160.71
25,179.68,160.71
26,179.68,160.71
28,179.68,160.71
31,179.68,160.71
32,179.68,160.49
34,179.68,160.49
36,179.68,160.49
37,179.68,160.49
39,179.68,160.27
41,179.68,160.27
42,179.68,160.27
44,179.68,160.27
46,179.68,160.27
48,179.68,160.05
50,179.68,160.05
51,179.68,160.05
53,179.68,160.05
55,179.68,160.05
56,179.68,159.83
58,179.68,159.83
60,179.68,159.83
61,179.68,159.83
63,179.68,159.61
65,179.68,159.61
66,179.68,159.61
68,179.68,159.61
70,179.68,159.61
72,179.68,159.39
74,179.68,159.39
76,179.68,159.39
77,179.68,159.39
79,179.68,159.17
81,179.68,159.17
82,179.33,159.17
85,179.33,159.17
86,179.33,158.96
88,179.68,158.96
90,179.68,158.96
91,179.68,158.96
93,179.68,158.74
95,179.68,158.74
96,179.68,158.74
98,179.68,158.74
100,179.68,158.52
102,179.68,158.52
104,179.68,158.52
105,179.68,158.52
107,179.68,158.30
109,179.68,158.30
111,179.68,158.30
113,179.68,158.30
115,179.68,158.08
117,179.68,158.08
119,179.68,158.08
121,179.68,158.08
122,179.33,157.86
124,179.33,157.86
126,179.33,157.86
128,179.33,157.86
130,179.33,157.64
131,179.33,157.64
134,179.33,157.64
135,179.33,157.64
137,179.33,157.42
139,179.33,157.42
141,179.33,157.42
143,179.33,157.42
145,179.33,157.20
146,179.33,157.20
148,179.33,157.20
150,179.33,157.20
151,179.33,156.98
154,179.33,156.98
155,179.33,156.98
159,178.98,156.98
160,178.98,156.98
162,178.98,156.77
164,179.33,156.77
165,179.33,156.77
167,179.33,156.77
169,179.33,156.77
171,179.33,156.77
172,179.33,156.77
175,179.33,156.77
176,179.33,156.77
178,179.33,156.55
180,179.33,156.55
182,179.33,156.55
184,179.33,156.55
185,179.33,156.55
187,179.33,156.55
189,179.33,156.55
191,179.33,156.33
193,178.98,156.33
195,178.98,156.33
196,178.98,156.33
198,179.33,156.33
201,179.33,156.33
203,178.98,156.33
205,178.98,156.33
206,178.98,156.33
209,179.68,156.33
210,179.68,156.33
212,179.68,156.33
214,178.98,156.33
216,178.98,156.33
217,179.33,156.33
220,179.33,156.33
221,179.33,156.33
223,179.33,156.33
225,179.33,156.33
226,179.33,156.33
229,179.33,156.33
230,179.33,156.33
232,179.33,156.33
234,179.33,156.33
235,179.33,156.33
238,178.98,156.33
239,178.98,156.33
241,178.98,156.33
244,179.33,156.33
246,179.33,156.33
247,179.33,156.33
249,179.33,156.33
251,179.33,156.33
253,179.33,156.33
255,179.33,156.33
256,179.33,156.33
259,179.33,156.11
260,179.33,156.11
262,179.33,156.11
264,179.33,156.11
265,179.33,156.11
267,178.98,156.11
269,178.98,156.11
271,178.98,156.11
273,179.33,156.11
275,179.33,156.11
276,179.33,156.11
278,179.33,156.11
280,179.33,156.11
282,179.33,156.11
284,178.98,156.11
286,178.98,156.11
289,179.33,156.11
290,179.33,156.11
292,179.33,156.11
294,178.98,156.11
