0,178.98,198.59
1,178.98,198.59
3,178.98,198.59
5,179.33,198.59
6,179.33,198.59
8,179.33,198.59
10,178.98,198.59
11,178.98,198.59
13,178.98,198.81
15,179.33,198.81
17,179.33,198.81
18,178.98,198.81
20,178.98,198.81
22,178.98,198.81
23,179.33,198.81
25,179.33,198.81
27,179.33,199.03
29,178.98,199.03
30,178.98,199.03
32,178.98,199.03
35,179.33,199.03
37,179.33,199.03
38,179.33,199.25
40,178.98,199.25
42,178.98,199.25
43,178.98,199.25
45,179.33,199.47
47,179.33,199.47
48,178.98,199.47
51,178.98,199.47
52,178.98,199.47
54,179.33,199.69
56,179.33,199.69
57,179.33,199.69
59,179.33,199.69
61,179.33,199.91
62,179.33,199.91
65,179.33,199.91
66,179.33,199.91
68,179.33,199.91
70,179.33,199.91
71,179.33,200.13
73,179.33,200.13
75,179.33,200.13
76,179.33,200.13
79,179.33,200.13
81,179.33,200.13
82,179.33,200.13
84,179.33,200.13
86,179.33,200.13
87,179.33,200.13
90,179.33,200.13
91,179.33,200.13
92,179.33,200.13
95,179.33,200.13
96,179.33,200.13
98,179.33,200.13
100,179.33,200.13
101,179.33,200.13
103,179.33,200.13
105,179.33,200.13
107,179.33,200.13
108,179.33,200.13
110,179.33,200.13
112,179.33,200.13
114,179.33,200.13
116,179.33,200.13
117,179.33,200.13
120,179.33,200.13
122,179.33,200.13
124,179.33,200.13
126,179.33,200.13
127,179.33,200.13
130,179.33,200.13
131,179.33,200.13
133,179.33,200.13
135,179.33,200.13
136,179.33,200.13
138,179.33,200.13
140,179.33,200.13
142,179.33,200.13
143,179.33,200.13
146,179.33,200.13
147,179.33,200.13
149,179.33,200.13
151,179.33,200.13
153,179.33,200.13
155,179.33,200.13
156,179.33,200.13
158,179.33,200.13
160,179.33,200.13
163,179.33,200.13
165,179.33,200.13
166,179.33,200.13
168,179.33,200.13
170,179.33,200.13
172,179.33,200.13
173,179.33,200.13
176,179.33,200.13
177,179.33,200.13
179,179.33,200.13
181,179.33,200.13
182,179.33,200.13
185,179.33,200.13
186,179.33,200.13
188,179.33,200.13
190,179.33,200.13
192,179.33,200.13
193,179.33,200.13
195,179.33,200.13
197,179.33,200.13
199,179.33,200.13
201,179.33,200.13
202,179.33,200.13
206,179.33,200.13
207,179.33,200.13
209,179.33,200.13
211,179.33,200.13
212,179.33,200.13
215,179.33,200.13
216,179.33,200.13
218,179.33,200.13
220,179.33,200.13
222,179.33,200.13
223,179.33,200.13
226,179.33,200.13
227,179.33,200.13
229,179.33,200.13
231,179.33,200.13
232,179.33,200.13
235,179.33,200.13
236,179.33,200.13
238,179.33,200.13
240,179.33,200.13
242,179.33,200.13
243,179.33,200.13
245,179.33,200.13
248,179.33,200.13
250,179.33,200.13
252,179.33,200.13
253,179.33,200.13
255,179.33,200.13
257,179.33,200.13
259,179.33,200.13
261,179.33,200.13
262,179.33,200.13
265,179.33,200.13
266,179.33,200.13
268,179.33,200.13
270,179.33,200.13
271,179.33,200.13
273,179.33,200.13
275,179.33,200.13
277,179.33,200.13
278,179.33,200.13
280,179.33,200.13
282,179.33,200.13
284,178.98,200.13
286,178.98,200.13
287,178.98,200.13
291,179.33,200.13
292,179.33,200.13
294,178.98,200.13
296,178.98,200.13
298,178.98,200.13
300,179.33,200.35
302,179.33,200.35
303,179.33,200.35
305,178.98,200.35
307,178.98,200.35
308,178.98,200.35
311,179.33,200.35
312,179.33,200.35
315,178.98,200.35
316,178.98,200.35
318,178.98,200.57
320,179.33,200.57
322,179.33,200.57
323,179.33,200.57
325,178.98,200.57
327,178.98,200.57
329,179.33,200.57
331,179.33,200.57
332,179.33,200.57
336,178.98,200.57
337,178.98,200.78
339,178.98,200.78
341,179.33,200.78
343,179.33,200.78
345,178.98,200.78
346,178.98,200.78
348,178.98,200.78
350,179.33,200.78
352,179.33,201.00
353,179.33,201.00
356,178.98,201.00
357,178.98,201.00
359,179.33,201.00
361,179.33,201.00
363,179.33,201.22
365,178.98,201.22
366,178.98,201.22
368,178.98,201.22
370,179.33,201.22
372,179.33,201.22
374,178.98,201.44
377,178.98,201.44
378,178.98,201.44
380,179.33,201.44
382,179.33,201.44
384,179.33,201.66
386,178.98,201.66
387,178.98,201.66
389,178.98,201.66
391,178.98,201.66
393,178.98,201.88
395,178.98,201.88
397,178.98,201.88
398,178.98,202.10
400,179.33,202.10
402,179.33,202.10
404,178.98,202.10
406,178.98,202.32
407,178.98,202.32
410,178.98,202.32
411,178.98,202.54
413,178.98,202.54
415,179.33,202.54
417,179.33,202.76
420,178.98,202.76
421,178.98,202.97
423,178.98,202.97
425,179.33,202.97
427,179.33,203.19
428,179.33,203.19
431,178.98,203.41
432,178.98,203.41
434,179.33,203.41
436,179.33,203.63
438,179.33,203.63
440,178.98,203.85
442,178.98,203.85
443,178.98,203.85
445,179.33,204.07
447,179.33,204.07
448,178.98,204.29
451,178.98,204.29
452,178.98,204.29
455,179.33,204.51
456,179.33,204.51
458,179.33,204.73
460,178.98,204.73
462,178.98,204.95
464,179.33,204.95
466,179.33,205.16
468,179.33,205.16
470,178.98,205.38
472,178.98,205.38
473,178.98,205.60
476,179.33,205.60
477,179.33,205.60
479,178.98,205.82
481,178.98,206.04
483,178.98,206.04
485,179.33,206.26
486,179.33,206.26
488,179.33,206.48
490,178.98,206.48
492,178.98,206.70
493,179.33,206.70
496,179.33,206.92
497,179.33,206.92
499,179.33,207.13
501,179.33,207.13
504,179.33,207.35
506,179.33,207.35
507,179.33,207.57
509,179.33,207.57
511,179.33,207.79
513,179.33,207.79
515,178.98,207.79
517,178.98,208.01
518,178.98,208.01
521,179.68,208.23
522,179.68,208.23
524,178.98,208.45
526,178.98,208.45
527,178.98,208.45
530,179.68,208.67
531,179.68,208.67
533,179.68,208.89
535,179.33,209.11
537,179.33,209.11
538,179.33,209.33
540,179.33,209.33
542,179.33,209.33
544,179.33,209.54
547,179.33,209.54
548,179.33,209.76
551,178.98,209.76
552,178.98,209.98
554,178.98,209.98
556,179.68,210.20
558,179.68,210.20
560,178.98,210.42
561,178.98,210.64
563,178.98,210.64
565,179.68,210.86
567,179.68,210.86
568,179.68,211.08
571,179.33,211.30
572,179.33,211.30
574,179.33,211.52
576,179.33,211.73
578,179.33,211.73
580,179.33,211.95
581,179.33,211.95
583,179.33,212.17
585,179.33,212.17
587,179.33,212.39
588,179.33,212.61
591,179.33,212.61
593,179.33,212.61
595,179.33,212.83
597,179.33,213.05
598,179.33,213.05
601,179.33,213.05
602,179.33,213.27
604,179.33,213.49
606,179.33,213.49
608,179.33,213.49
610,179.33,213.71
611,179.33,213.71
613,179.33,213.92
615,179.68,213.92
617,179.68,214.14
618,179.33,214.14
621,179.33,214.36
622,179.33,214.36
624,179.33,214.58
626,179.33,214.58
628,179.33,214.80
