0,180.39,208.67
2,180.39,208.67
3,180.39,208.89
5,180.74,208.89
7,180.74,209.11
8,180.74,209.11
10,180.39,209.33
12,180.39,209.33
13,180.39,209.33
15,180.39,209.54
17,180.39,209.54
18,180.39,209.54
20,180.39,209.54
22,180.39,209.76
23,180.39,209.76
26,180.39,209.76
27,180.39,209.76
29,180.39,209.98
31,180.39,209.98
32,180.39,209.98
35,180.39,209.98
37,180.39,210.20
38,180.39,210.20
41,180.39,210.20
42,180.39,210.20
44,180.39,210.20
46,180.03,210.20
47,180.03,210.20
49,180.03,210.42
51,180.39,210.42
52,180.39,210.42
54,180.03,210.42
56,180.03,210.42
58,180.03,210.42
59,180.03,210.42
61,180.03,210.64
63,180.03,210.64
65,180.03,210.64
66,180.03,210.64
68,180.03,210.64
70,179.68,210.64
71,179.68,210.64
73,179.68,210.64
75,180.03,210.86
78,180.03,210.86
79,180.03,210.86
81,179.68,210.86
83,179.68,210.86
84,180.03,211.08
86,180.03,211.08
88,180.03,211.08
90,179.68,211.30
92,179.68,211.30
93,179.68,211.30
95,179.68,211.30
97,179.68,211.30
98,179.68,211.52
100,180.03,211.52
102,180.03,211.52
104,180.03,211.73
106,179.68,211.73
107,179.68,211.73
109,180.03,211.95
111,180.03,211.95
113,180.03,211.95
115,179.68,212.17
117,179.68,212.17
118,179.68,212.17
121,179.68,212.17
123,179.68,212.39
124,179.68,212.39
127,179.68,212.39
128,179.68,212.61
130,179.68,212.61
132,179.68,212.61
134,179.68,212.83
136,179.68,212.83
137,179.68,212.83
139,179.68,213.05
141,179.68,213.05
143,179.68,213.05
145,179.68,213.27
146,179.68,213.27
148,179.68,213.27
150,179.68,213.49
152,179.68,213.49
153,179.68,213.49
156,179.68,213.71
157,179.68,213.71
159,179.33,213.71
161,179.33,213.92
163,179.33,213.92
166,179.68,213.92
167,179.68,214.14
169,179.68,214.14
171,179.33,214.14
172,179.33,214.36
174,179.33,214.36
176,179.33,214.36
178,179.33,214.58
180,179.33,214.58
182,179.33,214.58
183,179.33,214.80
185,179.68,214.80
187,179.68,214.80
189,179.68,215.02
191,179.33,215.02
192,179.33,215.02
194,179.33,215.24
196,179.33,215.24
198,179.33,215.24
200,179.33,215.46
202,179.33,215.46
203,179.33,215.68
206,179.33,215.68
208,179.33,215.68
209,179.33,215.90
212,179.33,215.90
213,179.33,215.90
215,179.33,216.11
