=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.04.12 21:31:08 =~=~=~=~=~=~=~=~=~=~=~=
5T4l)=YUPM4X{%!gT,=$RiU%`TI>T?Xð80K4)H
5T4l)=YUPM4X{%!gT,=$RiU%`TI>T?Xð80K4)H
5T4l)=YU









Found Edge
-51
-51
4294966560,-10.00,180.42
4294966561,-10.00,180.42
4294966563,-10.00,180.42
4294966565,11.47,180.42
4294966566,11.47,180.42
4294966568,11.47,180.42
4294966570,11.11,180.42
4294966571,11.11,180.42
4294966573,10.76,180.42
4294966576,10.76,180.42
4294966578,10.06,180.42
4294966581,10.06,180.42
4294966583,9.71,180.42
4294966585,9.71,180.42
4294966587,9.36,180.42
4294966590,9.36,180.42
4294966592,9.36,180.42
4294966595,8.65,180.42
4294966597,8.65,180.42
4294966600,8.30,180.42
4294966602,8.30,180.42
4294966605,7.95,180.42
4294966607,7.95,180.42
4294966610,7.24,180.42
4294966612,7.24,180.42
4294966614,6.54,180.42
4294966616,6.54,180.42
4294966618,6.19,180.42
4294966621,6.19,180.42
4294966623,5.48,180.42
4294966626,5.48,180.42
4294966627,4.78,180.42
4294966630,4.78,180.42
4294966632,4.78,180.42
4294966635,4.08,180.42
4294966637,4.08,180.42
4294966639,3.72,180.42
4294966641,3.72,180.42
4294966645,3.02,180.42
4294966647,3.02,180.42
4294966650,2.32,180.42
4294966652,2.32,180.42
4294966654,1.61,180.42
4294966656,1.61,180.42
4294966658,0.91,180.42
4294966661,0.91,180.42
4294966663,0.21,180.42
4294966666,0.21,180.42
4294966668,-0.50,180.42
4294966670,-0.50,180.42
4294966673,-1.20,180.42
4294966675,-1.20,180.42
4294966677,-1.91,180.42
4294966680,-1.91,180.42
4294966682,-2.61,180.42
4294966686,-2.61,180.42
4294966688,-3.31,180.42
4294966691,-3.31,180.42
4294966693,-4.02,180.42
4294966696,-4.02,180.42
4294966698,-4.02,180.42
4294966700,-4.72,180.42
4294966702,-4.72,180.42
4294966705,-5.43,180.42
4294966707,-5.43,180.42
4294966710,-6.13,180.42
4294966712,-6.13,180.42
4294966715,-7.18,180.42
4294966717,-7.18,180.42
4294966720,-7.89,180.42
4294966722,-7.89,180.42
4294966724,-8.59,180.42
4294966728,-8.59,180.42
4294966730,-9.30,180.42
4294966732,-9.30,180.42
4294966735,-10.00,180.42
4294966737,-10.00,180.42
4294966740,349.30,180.42
4294966742,349.30,180.42
4294966745,348.60,180.42
